class_index,label_name,title,description,text,char_count,word_count
2,Sports,Diamondbacks Keep Busy; Ortiz Heading Home," ANAHEIM, Calif., (Sports Network) - The Arizona  Diamondbacks continued their offseason makeover Friday as they  signed free agent pitcher Russ Ortiz to a four-year contract.","Diamondbacks Keep Busy; Ortiz Heading Home  ANAHEIM, Calif., (Sports Network) - The Arizona  Diamondbacks continued their offseason makeover Friday as they  signed free agent pitcher Russ Ortiz to a four-year contract.",218,31
2,Sports,Temple Defeats No. 22 Rutgers 71-60,"Rutgers #39; Nikki Jett (13) fouls Temple #39;s Cynthia Jordan (1) in the second half Monday, Dec. 13, 2004, in Philadelphia. Unranked Temple beat No.","Temple Defeats No. 22 Rutgers 71-60 Rutgers #39; Nikki Jett (13) fouls Temple #39;s Cynthia Jordan (1) in the second half Monday, Dec. 13, 2004, in Philadelphia. Unranked Temple beat No.",186,31
3,Business,Sysco Corp.'s 4Q Profit Up 16 Percent,"Sysco's fiscal fourth-quarter profit rose 16 percent due to an extra week in the quarter, customer-service initiatives and operating efficiency.","Sysco Corp.'s 4Q Profit Up 16 Percent Sysco's fiscal fourth-quarter profit rose 16 percent due to an extra week in the quarter, customer-service initiatives and operating efficiency.",182,27
1,World,Crash probe focuses on car driver,Police say they are not assuming that a car driver committing suicide caused Saturday's rail crash.,Crash probe focuses on car driver Police say they are not assuming that a car driver committing suicide caused Saturday's rail crash.,133,22
3,Business,Update 3: SEC Says GE Violated Law Over Welch Perks,"General Electric Co. violated the law by failing to fully disclose to investors the many perks lavished on its retired chief executive Jack Welch, the Securities and Exchange Commission said Thursday.","Update 3: SEC Says GE Violated Law Over Welch Perks General Electric Co. violated the law by failing to fully disclose to investors the many perks lavished on its retired chief executive Jack Welch, the Securities and Exchange Commission said Thursday.",252,41
2,Sports,One gamble Bears really had to take,"The Bears traded Marty Booker to Miami for Adewale Ogunleye because they had no choice but to do so. Talent levels being equal, a defensive end is more valuable than a wide receiver.","One gamble Bears really had to take The Bears traded Marty Booker to Miami for Adewale Ogunleye because they had no choice but to do so. Talent levels being equal, a defensive end is more valuable than a wide receiver.",218,40
3,Business,Delta pilots wary of retirements,Union says pilots may retire en masse to get payments rather than ride out possible bankruptcy. NEW YORK (Reuters) - Delta Air Lines Inc.,Delta pilots wary of retirements Union says pilots may retire en masse to get payments rather than ride out possible bankruptcy. NEW YORK (Reuters) - Delta Air Lines Inc.,170,29
2,Sports,Slumping Cubs get boost from Maddux,"Maddux threw seven shutout innings for his 302nd career win, and Baker got his 1,000th victory as a manager in Chicagos 5-2 win over the Montreal Expos on Monday night.","Slumping Cubs get boost from Maddux Maddux threw seven shutout innings for his 302nd career win, and Baker got his 1,000th victory as a manager in Chicagos 5-2 win over the Montreal Expos on Monday night.",204,36
4,Sci/Tech,Throwing money at technology (page 3),"Strategic conflicts, rampant confusion and election-year politics are slowing the war on terror.","Throwing money at technology (page 3) Strategic conflicts, rampant confusion and election-year politics are slowing the war on terror.",134,19
3,Business,Update 1: Blockbuster May Raise Offer for Rival,"Blockbuster Inc., locked in a bidding war for Hollywood Entertainment Corp., announced Wednesday that it may sweeten its offer for the rival video renter.","Update 1: Blockbuster May Raise Offer for Rival Blockbuster Inc., locked in a bidding war for Hollywood Entertainment Corp., announced Wednesday that it may sweeten its offer for the rival video renter.",202,32
4,Sci/Tech,Google Froogle Adds Product Reviews,"Google Froogle Adds Product Reviews\\Almost at the end of the Holiday online shopping season (unless you're going overnight delivery) Google has broken the mold of their Froogle shopping comparison search engine (not the Jello mold, but the Beta mold) and added 3rd Party product reviews.\\Google said that the product reviews ...","Google Froogle Adds Product Reviews Google Froogle Adds Product Reviews  Almost at the end of the Holiday online shopping season (unless you're going overnight delivery) Google has broken the mold of their Froogle shopping comparison search engine (not the Jello mold, but the Beta mold) and added 3rd Party product reviews.  Google said that the product reviews ...",366,58
3,Business,"Developing countries seek greater voice in IMF, World Bank leadership (AFP)",AFP - Developing countries chastized the IMF and the World Bank for what they said had been a failure to give them greater decision-making power in the two institutions and urged that the next World Bank president be chosen regardless of nationality.,"Developing countries seek greater voice in IMF, World Bank leadership (AFP) AFP - Developing countries chastized the IMF and the World Bank for what they said had been a failure to give them greater decision-making power in the two institutions and urged that the next World Bank president be chosen regardless of nationality.",326,53
1,World,2 Kidnapped in Iraq; 30 Killed in Fallujah,"BAGHDAD, Iraq - A team of kidnappers grabbed two Americans and a Briton in a dawn raid on their home on a leafy Baghdad street Thursday - a bold abduction that underlines the increasing danger for foreigners in the embattled capital as violence soars ahead of national elections planned for early next year.    West of the capital, U.S...","2 Kidnapped in Iraq; 30 Killed in Fallujah BAGHDAD, Iraq - A team of kidnappers grabbed two Americans and a Briton in a dawn raid on their home on a leafy Baghdad street Thursday - a bold abduction that underlines the increasing danger for foreigners in the embattled capital as violence soars ahead of national elections planned for early next year.    West of the capital, U.S...",381,66
4,Sci/Tech,The Sims Go to College,"November 22, 2004 - It was, of course, inevitable: given the success (both in excellence of design and pure sales) of The Sims 2, not to mention that it #39;s the sequel to the biggest-selling PC game ever, Electronic Arts was going to give us expansions.","The Sims Go to College November 22, 2004 - It was, of course, inevitable: given the success (both in excellence of design and pure sales) of The Sims 2, not to mention that it #39;s the sequel to the biggest-selling PC game ever, Electronic Arts was going to give us expansions.",278,51
2,Sports,Skins #39; house of horrors,"The Ravens get three points from their offense but still win, thanks to the Redskins #39; problems on offense and special teams. LANDOVER MD.","Skins #39; house of horrors The Ravens get three points from their offense but still win, thanks to the Redskins #39; problems on offense and special teams. LANDOVER MD.",169,29
3,Business,Gas Prices Highest Ever for Thanksgiving," WASHINGTON (Reuters) - U.S. drivers traveling this week  will pay the highest gasoline prices on record heading into a  Thanksgiving holiday, the Energy Department said on Monday.","Gas Prices Highest Ever for Thanksgiving  WASHINGTON (Reuters) - U.S. drivers traveling this week  will pay the highest gasoline prices on record heading into a  Thanksgiving holiday, the Energy Department said on Monday.",221,33
1,World,Botswana elections to hand victory to party in power since &lt;b&gt;...&lt;/b&gt;,GABORONE (AFP) - Queues of voters in diamond-rich Botswana waited patiently to cast their ballots in elections that are expected to hand victory to the party in power since independence in 1966 in one of Africa #39;s most stable countries.,Botswana elections to hand victory to party in power since &lt;b&gt;...&lt;/b&gt; GABORONE (AFP) - Queues of voters in diamond-rich Botswana waited patiently to cast their ballots in elections that are expected to hand victory to the party in power since independence in 1966 in one of Africa #39;s most stable countries.,321,51
2,Sports,NBA Wrap: O'Neal Pours in 40 Points as Miami Wins (Reuters),Reuters - Shaquille O'Neal scored a season-high\40 points and added 12 rebounds and five blocked shots to drive\the host Miami Heat past the Washington Wizards 106-83 Monday.,NBA Wrap: O'Neal Pours in 40 Points as Miami Wins (Reuters) Reuters - Shaquille O'Neal scored a season-high 40 points and added 12 rebounds and five blocked shots to drive the host Miami Heat past the Washington Wizards 106-83 Monday.,234,40
